split_text,label
我没钱,0
啥？有这事？看我这个记性。,0
我丢工作了哈,0
我忘记这回事了,0
缓缓行不行哈哈哈,0
没钱啊,0
我忘记了,0
俺没钱,0
没钱,0
原因就是我不想还钱,0
没钱啊,0
家里实在没钱,0
我现在没钱,0
没得钱了,0
实在没有钱阿,0
确实没有钱还,0
这哈没得钱了啊,0
缓缓行不行啊,0
我工作丢了,0
我忘记了，没收到手机短信,0
我穷得很，莫得钱还，可以不可以再借点给我,0
我丢工作了,0
 爱上层楼  天凉又难道是秋,0
没钱,0
不想还，可以吧？,0
我被裁员了，还在找工作。,0
我媳妇前段时间生小孩嗯,0
我能说我忘记了吗,0
我都吃不起饭了没意思,0
忘记了，不好意思,0
最近手头有点紧,0
俺妹把钱借去了,0
没钱啊,0
借钱的时候就没想过还要还的,0
肯定没钱还啊,0
家里实在是揭不开锅了，没米吃了都,0
我手头紧啊,0
生病了,0
没得钱咋办喃阿,0
确实没钱,0
确实拿不出这个钱哇,0
我妈妈也住院了呀,0
我媳妇前端时间生小孩，在医院，没时间,0
我故意的,0
不想还,0
生小孩,0
是否风流偏偏要都化乌有,0
我现在手头紧,0
我没工作了，还不了,0
我老婆得了大病，还在住院。,0
我妈妈也住院了嗯,0
我实在没钱还了,0
确实拿不出这个钱哈哈哈,0
最近太忙，忘记了,0
手头没钱,0
俺哥把钱借去了,0
没发工资,0
另外的贷款还没下来，拿什么还？,0
想还还不起啊,0
家里实在没钱，穷的叮当响啊,0
能再宽松几天不,0
没拿到工资,0
我媳妇前段时间生小孩，没意思,0
没有钱还,0
我媳妇前段时间生小孩了,0
确实拿不出这个钱焉,0
我妈妈住院了，需要人照顾,0
先缓缓，马上就还,0
利息太高了，还不起。,0
我媳妇前段时间生小孩,0
难回首,0
我现在一分钱都没有,0
确实没钱还了,0
最近赌球输了。,0
实在没有钱嗯,0
没钱,0
我妈妈也住院了哈哈哈,0
生活困难，这个月还太了,0
都尿血了,0
俺娘把钱借去了,0
老板跑了,0
你们的利息太高了,0
嗯，最近有点特殊情况,0
家里实在没钱，您接济接济哇,0
我儿子读书才交了学费,0
破产了,0
缓缓行不行阿,0
没钱还,0
没得钱咋办喃啊,0
实在没有钱唉,0
我爸爸住院了，需要人照顾,0
确实拿不出这个钱,0
感觉有点坑，这么点时间就这么多利息,0
我妈妈,0
最怕江南游子再故地重游,0
我现在两手空空,0
我信用卡刷爆了,0
我被车撞了，还在住院。,0
我家人出事了哈,0
我不想还了,0
我丢工作了没意思,0
你等我这个月来还吧,0
下个月的吧,0
俺爹把钱借去了,0
赌球输了,0
我以为有人帮我还了,0
最近发生了点意外,0
家里实在没钱，各种事情多啊,0
最近生意不好啊,0
还不起了,0
我丢工作了，没意思,0
现在手头紧,0
我丢工作了阿,0
我媳妇前段时间生小孩呢,0
我奶奶住院了，需要人照顾,0
我能说我忘记了吗,0
不好意思，我换电话了，然后把这个事情搞忘记了,0
我妈妈也住院了,0
已白头,0
我现在吃饭的钱都没有了,0
我赌球欠了一屁股债,0
完全忘记了，马上还。,0
我都吃不起饭了哈,0
我其实就是不想还,0
我媳妇前段时间生小孩哈哈哈,0
确实没钱,0
最近没钱,0
俺叔把钱借去了,0
你说呢,0
不知道改怎么还,0
我都吃不起饭了，哪来的钱还啊,0
家里实在没钱，我又开了个公司,0
宽容宽容哈～,0
现在家里有事需要现金,0
我家人出事了，没意思,0
手头紧的很,0
我妈妈也住院了阿,0
这哈没得钱了焉,0
我爷爷住院了，需要人照顾,0
我都吃不起饭了,0
饭都吃不起了，还啥子钱,0
实在是,0
尚能饭否,0
我确认没钱,0
我打牌全输了,0
最近父亲刚刚过世。,0
确实拿不出这个钱哈,0
我忘记了，没收到手机短信,0
我家人出事了没意思,0
生活困难,0
明天还,0
俺婶把钱借去了,0
读书了,0
你们的app被我卸载了,0
刚下岗，哪有钱,0
家里实在没钱，老板跑路了,0
我都没钱吃饭了～,0
已经好几天没吃饭了,0
这哈没得钱了，没意思,0
